ID,GSM429956,GSM429961,GSM429980,GSM429981,
261587_at,6.6,6.3,0.3,5.3,
261588_at,9.5,15.4,7.9,3.7,
261589_at,7.1,5.9,8.6,10.5,
261590_at,5.2,0.4,3.1,1.4,
261591_at,38.8,39.9,41.1,47.4,
261592_at,5.8,4.4,2.3,2.1,
261558_at,82.8,78.3,50,73.6,
261559_at,44.2,56.7,30.7,27.1,
261560_at,76.2,80.6,75.8,75.8,
261561_at,73.9,70.5,81.6,97.7,
261562_at,38,38,4.2,1.5,
261563_at,236.1,229.8,227.2,218.3,
261564_at,114.8,118.2,133.2,135.7,
261534_at,117.7,131,142.7,170.4,
261535_at,43,42.3,29.1,30.9,
261536_at,224.9,230.2,134.5,136.4,
261537_at,390.7,413.7,427,414.1,
261538_at,21.8,18.7,18.9,10.3,
261539_at,14.5,25.6,9.5,22.8,
261540_at,182.7,173.6,232.9,243.6,
261541_at,0.9,0.3,4.5,1.2,
261542_at,2.8,0.6,0.4,1.8,
261543_at,6,6.3,2.7,6.6,
261544_at,1,0.5,0.4,1.6,
261545_at,25.4,24.7,36.4,33.8,
261546_at,0.9,6.4,12.9,0.3,
261547_at,104.4,112.9,116,140.8,
261548_at,25.7,28,21.5,14.8,
261549_at,64.7,62.6,46,34.4,
261550_at,5.9,3.7,0.7,1.7,
261551_at,28.5,22.9,34.9,36.8,
261552_at,66.8,58.7,42.2,34.8,
261553_at,47,45.2,31.4,31.3,
261554_at,6.1,3.1,3.4,3.7,
261555_s_at,4.9,6.4,2.9,4.9,
261556_s_at,20.6,31.7,41.7,5.2,
261557_at,71.4,67.4,68.2,63.3,
261530_at,164.9,139,124.2,127.7,
261531_at,35.3,27.1,30.3,28.8,
261532_at,1.2,0.7,0.5,2.3,
261533_at,8.6,2.7,1,2.1,
261503_at,8.7,11.4,12.7,10.3,
261504_at,15.8,9,12.6,12.3,
261505_at,22.5,31.3,32.2,38.2,
261506_at,60.3,56.5,108.8,101.9,
261507_at,129.3,127.3,115.7,102.5,
261508_at,186.4,186.3,183.3,204.6,
261509_at,19.1,14.6,10.2,7.9,
261510_at,3.9,3.2,4.5,0.7,
261511_at,7,8.5,9.9,14.9,
261512_at,141.1,154.2,79.9,89.5,
261513_at,166.6,201.7,225.1,271.9,
261514_at,15.7,15.7,14.6,13.6,
261515_at,56.4,58.7,60.8,62.4,
261516_at,27.1,25.6,24.9,27.2,
261517_at,183.2,139,205.7,207.2,
261518_at,596.2,593.2,349.9,330.7,
261519_at,80.7,78.5,54.5,56,
261520_at,127.2,134.4,183.4,135.6,
261521_at,36,37.5,19.5,24.8,
261522_at,104.3,108.2,115.8,85.7,
261523_at,307.5,328.7,366.6,288.7,
261524_at,78.9,94.5,109.4,111.2,
261525_at,66.4,54.1,141.6,145.4,
261526_at,39.5,46.2,88.1,75.6,
261527_at,13.4,9.5,5.9,10,
261528_at,3.4,0.9,0.6,0.8,
261529_at,2.5,5.1,4,6.6,
261502_at,51.6,49.5,45.3,24.7,
261471_at,26.1,46.1,33.9,37.5,
261472_at,3.9,3.6,2.6,6.1,
261473_at,8.9,14.6,7.3,4.3,
261474_at,64.8,72.6,454.9,528,
261475_at,58.8,67.7,93.1,85.5,
261476_at,23.2,22.9,27.4,28.1,
261477_at,74.9,80.6,68.8,87.5,
261478_at,4.5,5.1,4,6.9,
261479_at,85.1,77.7,68.9,54.7,
261480_at,151.8,164.1,91.5,84.5,
261481_at,11.7,9.2,16.8,15.1,
261482_at,36.9,40.9,29.2,29.1,
261483_at,155.2,155.2,160.4,149.3,
261484_at,530,568.8,582,541.3,
261485_at,159.7,172.2,173.6,186.1,
261486_at,272.8,307.1,286.4,370,
261487_at,53.9,50.5,47.8,54.7,
261488_at,610.2,661,353.7,354.4,
261489_at,439.2,409,354.9,432.9,
261490_at,2302.3,2279.1,2570,2988.7,
261491_at,54.4,54.6,31.7,23.3,
261492_at,130.1,128.8,96.2,96.2,
261493_at,175.3,169.5,157.4,140.9,
261494_at,40,39.5,36.8,43.9,
261495_at,66.6,72.8,57.3,47.2,
261496_at,16.8,13.9,12.7,14.2,
261497_x_at,5,9.1,3.9,0.3,
261498_at,224.6,233.4,144.8,196.1,
261499_at,2.2,0.9,0.8,1.2,
261500_at,241.7,219.5,156.8,167,
261501_at,18.9,23.3,31.3,38.5,
261467_at,27.2,14.6,36.6,40.6,
261468_s_at,2.8,0.7,3.9,2.9,
261469_at,170.5,166.6,126,114.9,
261470_at,21.1,21.4,60.5,56.3,
261439_at,234.2,205.9,185.4,190.8,
261440_at,152.1,162.3,176.6,184.4,
261441_at,17.6,9.9,8.9,8.8,
261442_at,5.1,4,3.7,0.8,
261443_at,13,12.2,72.5,77.5,
261444_at,86.1,83.4,93.4,79.2,
261445_at,125.8,151.8,176.3,173.3,
261446_at,22.4,26.3,11.6,14.2,
261447_at,17.3,19.6,25,13.5,
261448_at,13.6,14.2,13.6,17.7,
261449_at,53.5,50.1,108.2,118.3,
261450_s_at,90.2,92.9,87,131.6,
261451_at,32.1,35.4,30.5,34.6,
261452_s_at,4.3,3.6,3.9,4.2,
261453_at,191.6,205.1,496.5,446.8,
261454_at,39.6,37.5,18.6,28.8,
261455_at,61.6,60.6,49.3,46.5,
261456_at,129.3,128.3,210.6,179.5,
261457_at,470.8,482.7,392.1,346.3,
261458_at,186.3,170.9,215.1,244.7,
261459_at,88.1,92.7,81,70,
261460_at,5.9,10.1,9.3,4.6,
261461_at,0.5,0.2,3.5,0.6,
261462_at,0.2,2.8,0.7,1.4,
261463_at,9.4,12,8.8,10.7,
261464_at,9.8,6.8,9.3,7.5,
261465_at,67.3,68.2,72.6,70.6,
261466_at,15,13.4,5.2,7.6,
261432_at,2.4,4.1,1.1,0.4,
261433_s_at,238.9,248,224.4,252.1,
261434_at,73,67.1,85.8,75.1,
261435_at,15.1,16,16.5,15.6,
261436_at,47.1,51.1,41,45.6,
261437_at,10.4,9.7,10.7,0.8,
261438_at,4809.7,4301.9,4098.8,4172.4,
261408_s_at,455.5,387,284.5,373.8,
261409_at,83.1,87.5,84.9,89.8,
261410_at,2063.1,1943.2,684.4,690.3,
261411_at,332.6,332.6,294.9,275.1,
261412_at,2962.9,3018.8,2715.6,3707.9,
261413_at,48.4,54.3,84.2,84.7,
261414_at,10.5,15.9,6,11.3,
261415_at,233.5,235.1,183.8,207.7,
261416_at,1604.7,1459.6,1613.4,2022.8,
261417_at,201.3,199.1,200.8,200.1,
261418_at,214.9,240.9,204.9,175.4,
261419_at,31.5,43.3,56.7,107.6,
261420_at,154.8,144.5,128.2,102.6,
261421_at,93.6,87.4,59.7,55.4,
261422_at,489.9,491.7,392.5,361.2,
261423_at,21.4,24,14.1,20.6,
261424_at,117.3,108.7,98.9,123.1,
261425_at,113.8,118.5,95.9,83.3,
261426_at,38.3,36.2,25.5,36.7,
261427_at,30.7,31.2,23.7,26,
261428_at,9,9.1,6.1,8.6,
261429_at,6.1,7.7,3.1,1.4,
261430_at,8.3,5.7,8.6,9.9,
261431_at,0.4,2.4,5.8,8.3,
261404_at,15.6,13.8,14.8,13,
261405_at,129.4,128.4,142,158.2,
261406_at,95.2,105.8,117.1,135.4,
261407_at,51.6,50,31.8,37.7,
261376_at,126.8,117.6,109,99.1,
261377_at,97,102.1,103,98.5,
261378_at,79.1,87.5,135,130.9,
261379_at,329.9,324.5,338.9,405.3,
261380_at,11,10.1,3.7,14.1,
261381_at,15.5,15.6,15.9,13.7,
261382_at,18.8,14.2,16.3,11.8,
261383_at,119.4,125.7,147.2,128.2,
261384_at,11.6,21,12.2,14.2,
261385_at,5.5,4.9,6.2,4.7,
261386_at,116.4,113.4,99.6,93.6,
261387_at,64.6,72.1,60.6,43.6,
261388_at,111.9,115.8,106.1,76.8,
261389_s_at,3.4,1.3,1.3,4.4,
261390_at,2.5,0.7,1.2,0.8,
261391_at,0.6,1.2,1.1,1,
261392_at,12.3,10.2,12.7,10.4,
261393_at,11.2,14.2,2.6,2.7,
261394_at,7.7,12.2,56.5,59.5,
261395_at,25.4,23.9,20.3,26.6,
261396_at,4.8,1.9,0.8,3.5,
261397_at,63.2,60.4,36,45.6,
261398_at,65.9,81.7,67.8,66.4,
261399_at,15.8,15.6,7,14.6,
261400_at,33.9,32.9,28,25.2,
261401_at,16.6,15.3,15.9,16.4,
261402_at,46.1,41.2,39.9,36,
261403_at,149.2,155.4,149.9,186.3,
261344_at,48.7,53.7,36.6,37.3,
261345_at,8.7,4.6,4.2,0.4,
261346_at,160.8,179,126.8,146.5,
261347_at,149,167.4,200.1,207.1,
261348_at,134.3,133.2,141.3,146.4,
261349_at,0.6,2.8,0.4,0.7,
261350_at,8.8,4,7,10.4,
261351_at,151.2,154.4,107.1,84.2,
261352_at,74.1,77.7,113.3,124.1,
261353_at,288,254.9,241.6,255.4,
261354_at,330,298,494.9,544.7,
261355_at,367.2,378.8,326.7,338.4,
261356_at,118.5,119,85.8,92.1,
261357_at,0.6,0.6,1.1,1.7,
261358_s_at,0.5,2.6,0.5,0.1,
261359_at,0.3,0.3,1.7,1.2,
261360_at,4,2.9,3.1,1.5,
261361_at,1.7,2.2,1.6,4.6,
261362_s_at,2038.5,1883,2022.2,2501.8,
261363_at,475,490.2,239.7,238.6,
261364_at,42.5,42.1,40.7,32.6,
261365_at,10.7,13.8,14.4,12.7,
261366_at,2.3,7.1,5,2.5,
261367_at,10.9,4.5,7.9,10.6,
261368_at,115.6,111.1,77.3,72.9,
261369_at,25.9,27.1,29.5,35.3,
261370_at,130.1,138.6,122.9,163.2,
261371_at,10.9,3.9,9.3,0.8,
261372_at,6.1,5.2,4.1,6.7,
261373_at,152.7,155.3,135.2,127.2,
261374_at,7.9,8.2,8.2,9.9,
261375_at,7.9,12.9,5.8,5.5,
261341_s_at,13.7,9.3,0.5,0.9,
261342_at,0.2,2.3,0.5,0.7,
261343_s_at,0.1,0.1,1.4,1.7,
261313_at,4.8,0.7,6.4,0.7,
261314_at,212.5,218.6,268.9,249.9,
261315_at,34.5,32.2,45.8,51.3,
261316_at,58.8,59.4,46.4,51.3,
261317_at,40,38.3,45.9,30,
261318_at,51.9,49,56.8,47.5,
261319_at,57.7,66.8,54.9,66.4,
261320_at,65.6,77.8,59.3,60.4,
261321_at,3.9,4.8,0.7,1.2,
261322_at,88.1,81.3,89,92.7,
261323_at,120.5,109.8,84.9,89.2,
261324_at,162.8,194.7,106.3,75.8,
261325_at,29.5,24.9,17.3,16.4,
261326_s_at,101.1,91.6,63.6,66.2,
261327_at,68.4,64.5,50.6,39.7,
261328_at,107.7,107,105,106.1,
261329_at,8.9,1.6,10.2,4.5,
261330_at,72.7,77.5,110.7,75.9,
261331_at,4.4,4.8,11.1,7.6,
261332_s_at,0.1,0.3,0.2,5.1,
261333_at,27.4,25.9,18.7,9.6,
261334_at,34.1,38.7,48.4,44.1,
261335_at,116.5,95.9,243.3,197.2,
261336_at,78.1,81.6,120,111.8,
261337_at,83.8,67.1,69.6,69.3,
261338_at,342.7,341.7,232.4,240.6,
261339_at,11.1,8.1,23.2,21.3,
261340_at,3.4,1.1,6.6,3.7,
261281_at,0.8,5.5,0.9,2.6,
261282_at,0.2,2.3,1.7,1.6,
261283_s_at,3,1.4,0.2,0.6,
261284_at,0.8,0.4,5.7,1.8,
261285_at,1871.4,1825.1,1022.1,1087.5,
261286_at,145.5,170.9,108.5,120.1,
261287_at,0.8,3.6,4.3,6.1,
261288_at,0.5,2.1,0.5,1.3,
261289_at,1.1,0.9,0.9,5.3,
261290_at,41.9,56.7,46.9,59.1,
261291_at,3.2,7.7,7.2,6,
261292_at,9.8,11.9,6.4,8,
261293_at,591.6,555,440.4,338.6,
261294_at,43.4,39.1,37.5,48.1,
261295_at,396.3,386.1,377.4,347.9,
261296_at,92.1,99.6,84.8,93.1,
261297_at,3.1,5.9,0.4,0.7,
261298_at,1.1,1.1,1.4,1.3,
261299_at,34.2,37.1,25,34.3,
261300_at,29,26.4,19.6,23.7,
261301_at,141.4,140.8,143.2,151.2,
261302_at,24.4,26.9,19.4,21,
261303_at,102.3,85.1,72.5,67.5,
261304_at,659.1,635.4,730.2,847.9,
261305_at,9.5,14.3,7.4,8.2,
261306_at,64.2,63.2,47,56.7,
261307_at,195.7,187,215.3,136,
261308_at,70.3,90.5,50.2,54,
261309_at,552.4,620.2,619.3,450.5,
261310_at,17.3,20,22.1,20.9,
261311_at,3,2.8,0.7,7.4,
261312_at,83.2,77.3,52.3,49,
261278_at,0.5,4,9.9,1.7,
261279_at,1811.3,1810.2,1171.3,1238.2,
261280_at,36.5,34.6,21.7,25.9,
261249_at,6.9,8.5,13,21.1,
261250_at,78.9,67.8,83.7,94.9,
261251_at,2.7,0.5,3.7,1.7,
261252_at,93,85.4,50.4,53.9,
261253_at,60.2,65.9,61.6,52.7,
261254_at,48.7,52,38.4,49.3,
261255_at,17.9,18.4,14.6,13,
261256_at,27.8,27.6,28.1,28.4,
261257_at,91.6,99.9,116.5,68.1,
261258_at,162.5,163.7,120.1,106.2,
261259_at,26.7,23.9,35.8,29.2,
261260_at,0.3,0.3,0.5,0.2,
261261_at,15.7,15.3,27.6,36.9,
261262_at,10.8,11.3,13.9,13.2,
261263_at,5.4,3.9,3.6,5.4,
261264_at,1.7,2.8,6.4,2.7,
261265_at,21.3,15.5,20.4,24.9,
261266_at,53.3,57.5,113.3,107,
261267_at,209.2,206.6,221.7,233.3,
261268_at,115.6,125,124.7,110.9,
261269_at,65.2,50.9,112.4,102.1,
261270_at,2995,2949.5,3159.7,3841.6,
261271_at,5,4.8,1.4,2.8,
261272_at,129.3,131.7,117.7,113.5,
261273_at,74.4,85.8,61,52.5,
261274_at,10.7,4.1,6.7,8.2,
261275_at,3.5,5.2,5.8,8.3,
261276_at,266.2,249,175.5,169.9,
261277_at,25.4,26,28.9,27.6,
261243_at,2.1,2.6,0.4,0.8,
261244_at,4.6,5.8,8.7,5.8,
261245_at,2.7,0.6,6.2,3.1,
261246_at,0.6,1,2,9.1,
261247_at,10.7,13.5,20.6,17.9,
261248_at,19.2,21.8,14.3,14.8,
261218_at,1578.7,1540.4,1399.9,1450.1,
261219_at,39,45.6,33.1,28.8,
261220_at,29.5,23.6,19.8,32.5,
261221_at,1.3,3.3,3.8,4.8,
261222_at,4.8,3.2,4.3,6.5,
261223_at,43.2,48,30.9,34.6,
261224_at,27.5,22.7,27.2,17.8,
261225_at,197.6,166.6,192.5,161.9,
261226_at,13.9,16.3,14.1,10.2,
261227_at,345.2,350.1,419.3,377.6,
261228_at,399.2,385,342.4,382.4,
261229_at,355.5,368,220,236.8,
261230_at,371,378.8,283.7,287.4,
261231_at,333.5,326.7,326.2,348.4,
261232_at,201.9,195.8,220.6,266,
261233_at,23.8,25.6,23.3,15,
261234_x_at,0.6,2.5,1.3,1.1,
261235_x_at,9.6,9.1,9.9,2.1,
261236_at,3.4,1.2,0.5,3.5,
261237_at,1.1,3.8,5.6,9.4,
261238_at,52.9,50.9,38,56.3,
261239_at,47.9,39.1,36,28.6,
261240_at,34.4,44.6,74.6,70.3,
261241_at,5,4.9,1.4,7.4,
261242_at,0.9,1,17.9,18.5,
261215_at,0.3,4.5,40.7,30.5,
261216_at,5.7,8.5,94.5,91.1,
261217_at,1.1,2.9,1.5,3.6,
261187_at,23.7,20.6,24.9,29.3,
261188_at,0.4,0.6,0.3,5.4,
261189_at,585.4,581.6,557.2,587.6,
261190_at,1125.8,1086,922.8,1088.2,
261191_at,281.5,289.6,76.7,81.2,
261192_at,94.5,98,85.8,82.4,
261193_at,495.4,455.6,354.7,347.7,
261194_at,10.4,7.9,8,6.2,
261195_at,124.9,122.6,80.3,63.5,
261196_at,98.7,88.8,66.9,69.6,
261197_at,2752.1,2748.3,2204,2070.9,
261198_at,6.7,7.5,5.6,7.5,
261199_at,24,20,11.8,11.8,
261200_at,10.1,6.6,9.1,11.3,
261201_at,229.4,231.1,210.8,205.9,
261202_at,165,179.1,146,139.4,
261203_at,51,56,26.5,35.4,
261204_s_at,508.1,480.1,563.2,558.3,
261205_at,20.4,19.5,24.9,17.1,
261206_at,372.4,381.1,336.1,366.3,
261207_at,64.8,60.4,58.6,60.4,
261208_at,44.2,43.6,33.8,45.3,
261209_at,77.5,68.5,48.9,61.5,
261210_at,734.2,737.8,697.9,760.6,
261211_at,157.7,148.6,155.4,121.5,
261212_at,23.9,24.7,23.1,13.9,
261213_at,15.5,18.1,18.3,14.2,
261214_at,1.5,0.1,0.2,0.8,
261180_at,0.3,0.3,0.4,0.4,
261181_at,6.1,9.1,10.1,6.6,
261182_at,2.1,0.2,1.2,2,
261183_at,81.2,62.4,57.2,55.3,
261184_at,2.5,2.5,1.6,1.3,
261185_at,5,3.4,0.5,1.1,
261186_at,0.4,0.4,1.1,0.5,
261156_s_at,4.2,2.5,7,3,
261157_at,38.2,35.2,0.2,3.7,
261158_at,1,4,2.5,2,
261159_s_at,68.3,78.4,36.7,39.3,
261160_at,4.2,3.6,1.6,3.9,
261161_at,12.6,9.4,19.8,18.3,
261162_at,9.8,8.1,15.7,19,
261163_x_at,0.9,1.1,0.3,0.7,
261164_at,56.3,65.8,50.3,56.2,
261165_at,363.2,375.8,361,370.2,
261166_s_at,25.8,24.8,14,12.4,
261167_at,158.5,163.6,167.4,148.8,
261168_at,50.3,39.5,49.3,47.5,
261169_at,7,4.4,8.6,6.6,
261170_at,104.8,118.3,117.5,135.4,
261171_at,2.4,4.1,8.4,7.4,
261172_at,1.1,5.2,8.9,7.6,
261173_at,117.9,119.4,82.6,120.8,
261174_at,173.7,183.9,175.7,217.5,
261175_at,177,157.4,114.2,109.8,
261176_at,87.1,100,82.4,76.9,
261177_at,120,130.3,122.3,93.3,
261178_at,18.3,24.3,17.8,25.4,
261179_at,106.5,110.1,128.3,166.6,
261152_at,11.9,22.8,25.4,19.6,
261153_at,279.6,271.4,357.6,317.8,
261154_at,192.8,185.8,198.5,210.2,
261155_at,100.2,112.6,156.7,124.3,
261124_at,30.3,39.3,52.7,30,
261125_at,49.2,57.3,82.2,79.5,
261126_at,62.2,69.1,52.9,66.5,
261127_at,36.4,38.9,38.2,41.4,
261128_at,90.7,87,85.5,98.1,
261129_at,838.6,875.4,798.2,802.2,
261130_at,168.5,166.7,189.5,241.2,
261131_at,266.8,239.8,134.2,134.7,
261132_at,222.8,213.8,193.1,192.8,
261133_at,56.9,67.1,45.6,32.5,
261134_at,0.6,1.2,0.7,0.4,
261135_at,9.6,10.2,68.4,84.1,
261136_at,224.1,213.3,181.9,226.6,
261137_at,4.7,5.4,7.2,11.5,
261138_at,55.4,57,46.2,50.3,
261139_at,38.8,42,33.6,30.4,
261140_at,47.8,55.6,85.5,90.7,
261141_at,326.6,294.1,209,166.8,
261142_at,0.3,2.2,0.7,3.8,
261143_at,304.8,293,230.6,191.7,
261144_s_at,608.3,625.6,386.6,344.9,
261145_at,105.1,83.4,102,119.9,
261146_at,10.3,8.7,10.4,13.4,
261147_at,34.6,29.7,35.4,32,
261148_at,98.1,96.1,92.8,116.9,
261149_s_at,838.9,860.5,975.7,1042.5,
261150_at,1,4.2,1.1,4.7,
261151_at,21.9,18.8,28.4,27.5,
261123_at,14.2,17.8,7.3,14.7,
261092_at,17.6,22,7.1,4.4,
261093_at,0.7,0.8,0.2,0.9,
261094_at,3.1,5.4,7.6,3.9,
261095_at,10,20.1,13.1,20.2,
261096_at,7.2,3.7,2.9,2,
261097_at,11,16.4,10.4,8.1,
261098_at,26.8,25.1,24,23.8,
261099_at,41.6,44.7,11.2,9,
261100_at,20,24.2,16.8,20.1,
261101_at,0.5,0.3,1,0.8,
261102_at,46,43,29,34.2,
261103_s_at,0.5,0.6,0.8,0.5,
261104_at,5.9,2.8,5.2,2,
261105_at,600.3,570.7,517,510.1,
261106_at,11.6,13.3,11.4,14.3,
261107_at,264.7,273.5,416.1,337.5,
261108_at,201.5,203.2,117.9,103.2,
261109_at,15.1,15.9,20.9,22.7,
261110_at,50.8,46.3,52.9,47.4,
261111_at,5.3,3.1,6.4,1.8,
261112_at,49.5,42,40.4,36.5,
261113_at,49.4,55.5,59.4,41.6,
261114_at,184.6,184.2,94.1,78.7,
261115_at,1.8,1.2,1,2.6,
261116_at,130.8,134.1,93.2,75.9,
261117_at,65.1,70.9,41.7,35,
261118_at,297.6,242.5,165.4,136,
261119_at,1710.8,1825.9,1821.9,1578.3,
261120_at,65.1,71.8,52.3,46.6,
261121_at,68.8,70.9,67.4,74.6,
261122_at,573.4,525.8,648,568.8,
261088_at,16,14.2,13.2,19.1,
261089_at,76.8,87.1,77.4,73.5,
261090_at,12.3,12.1,4.1,3.6,
261091_at,2.6,5.6,1.7,3.8,
261061_at,0.7,0.7,0.5,0.9,
261062_at,105.8,101,77.9,75.3,
261063_at,29.9,31.1,16.2,19.4,
261064_at,130.3,128.1,177.1,162.4,
261065_at,6.4,6.9,5.8,11.7,
261066_at,0.2,1.8,0.2,0.6,
261067_at,2,0.7,0.3,0.3,
261068_at,12.9,16.5,15.8,11.5,
261069_at,12,10.7,10.5,9.4,
261070_at,31.6,34.6,71.3,82.8,
261071_at,66.7,72.4,58.4,68.8,
261072_at,2.1,1.4,1.4,1.1,
261073_at,15.5,20.8,12.3,10.2,
261074_at,3.1,5.4,4.8,3.8,
261075_at,68.3,79.8,53.3,59,
261076_at,99.3,109.3,90.3,71.3,
261077_at,6.4,6.3,10.7,4.9,
261078_at,1382.1,1362.6,1592.9,1669.6,
261079_s_at,155.8,151,136.9,117.1,
261080_at,253.7,253.5,261.2,259.8,
261081_at,422.6,446.5,566.5,530.3,
261082_at,208,239.2,171.5,164.7,
261083_at,161.5,157.5,137.5,124.5,
261084_at,137.8,126.9,152.1,119,
261085_at,23,20.2,17.1,17.7,
261086_at,36.8,33.8,32.3,22.5,
261087_at,87.9,81.7,84.5,86.1,
261060_at,51.4,55.4,42,54.9,
261029_at,10.9,8.1,18.5,20.7,
261030_at,34.3,31.3,18,28.9,
261031_at,170.2,163.5,114.2,129.6,
261032_at,39.8,40.1,30.8,13.7,
261033_at,10,7.4,191.2,182.2,
261034_s_at,26.3,20.7,15.1,16.2,
261035_at,0.2,0.4,0.2,1.8,
261036_at,244.9,229.3,287.3,372.9,
261037_at,10.8,14.1,106.3,112.2,
261038_at,57.7,50.8,66.5,54,
261039_at,28.7,20.7,23,13.3,
261040_at,194.9,185.8,180.6,192.6,
261041_at,75,82.8,69.8,102.9,
261042_at,14.7,11,4.5,6.9,
261043_at,108.5,93.6,87.9,94,
261044_at,60.1,58.6,42.8,57.7,
261045_at,0.3,0.3,0.4,0.6,
261046_at,5,3.4,1.5,8.5,
261047_at,0.2,0.8,0.4,3.3,
261048_at,30.4,38.9,20.4,15,
261049_at,324.2,306.8,228.3,222.8,
261050_at,40.3,47.2,72.7,67.9,
261051_at,0.4,0.1,0.7,0.5,
261052_at,33.5,33.3,26.3,25.4,
261053_at,526.6,561.3,572.8,688.2,
261054_at,62.3,60.7,76.3,65.3,
261055_at,238.2,270.5,216.5,211.1,
261056_at,92.5,91.5,42.7,52.5,
261057_at,139.9,148.5,148.2,156.2,
261058_at,16.3,21.5,22.7,24.8,
261059_at,3.2,4.7,0.4,0.6,
261025_at,19.4,22.5,11.4,20.8,
261026_at,24.2,33.4,13.6,21.5,
261027_at,22.5,21.7,79.4,49.5,
261028_at,36.4,40.9,49.2,34.4,
260997_at,4.1,4.4,10.6,4.2,
260998_at,6.3,5.9,3.7,6.4,
260999_at,40,35.7,59.4,60.3,
261000_at,18.5,21.5,18.3,21.2,
261001_at,4.4,0.4,0.9,1.1,
261002_at,30.6,23.3,18.6,22.3,
261003_at,6.5,10.6,2.1,7,
261004_at,32.5,30.8,37.6,36.2,
261005_at,5.9,5.4,186.4,197.5,
261006_at,0.9,1.2,30,20.8,
261007_at,1,1.7,3.1,5,
261008_at,53,55.3,66.7,52.1,
261009_at,5.6,7.9,5.2,1.2,
261010_at,2.1,3.8,2.4,2.2,
261011_at,54.4,59.3,65,74.3,
261012_at,11.8,9.1,11.1,10.2,
261013_at,23.6,22.1,23,25.5,
261014_at,168.8,162.7,150.3,160.3,
261015_at,1,0.5,0.4,3,
261016_at,108.7,98.3,73.1,79.1,
261017_at,103.3,103.7,62.8,94.2,
261018_at,701.3,716.5,661.2,736.3,
261019_at,250.2,273.8,258.1,275.9,
261020_at,4.6,3.2,16.9,14.2,
261021_at,9.3,12.2,797.8,736.5,
261022_at,6.9,11.7,9.2,10.1,
261023_at,115.4,106.9,193.6,185.1,
261024_at,0.8,0.7,1.6,2.6,
260990_at,1.1,0.7,0.8,7.1,
260991_at,16.6,17.6,9.7,12.6,
260992_at,2.6,2.5,5.2,0.2,
260993_at,197.8,197.1,150.4,192.3,
260994_at,0.2,0.2,1,0.2,
260995_at,104.7,104.4,119.6,81.4,
260996_at,9.6,0.8,7.1,7.3,
260966_at,8.4,11.6,9,9.6,
260967_at,325.6,317.7,268.7,178.2,
260968_at,193.3,222.5,172.8,187.8,
260969_at,236.8,271.7,262.5,306.6,
260970_at,9.9,16.4,18.6,22.5,
260971_at,15.2,14,4.1,3.8,
260972_at,55.8,55.8,45.8,70.4,
260973_at,14.2,13.7,14.3,11,
260974_at,125.7,110.8,153.2,122.4,
260975_at,69.8,86.6,161.8,150.1,
260976_at,48,60.5,56.1,66.9,
260977_at,0.1,0.1,0.3,2.6,
260978_at,358,368.9,36.8,31.9,
260979_at,62.4,81.1,73.5,79.4,
260980_at,7.7,0.9,7.3,1.7,
260981_at,109,107.8,95.1,100.5,
260982_at,244.5,243.5,218.8,168.2,
260983_at,71.7,71.4,123.7,129.7,
260984_at,223.6,232.8,260.2,264.7,
260985_at,215.5,232.2,194.9,201,
260986_at,192.2,210.7,235.3,182.7,
260987_at,54.6,61.5,34.3,36.6,
260988_at,82.6,94.7,105.7,106.1,
260989_at,25.3,26.2,13,27.7,
260962_at,3.2,3.7,5.5,5.4,
260963_at,4.6,7.6,11.8,9.8,
260964_at,68.9,66.3,76.5,71.6,
260965_s_at,0.2,2.1,2.1,4.8,
260934_at,0.5,3.4,3,4.4,
260935_at,21.6,18.2,23,26.7,
260936_at,28.9,26,20.8,25.4,
260937_at,71.1,77.4,81.3,53.1,
260938_at,109.2,103.2,68.9,73.9,
260939_at,40,29,30.4,36.3,
260940_at,480.5,488.5,543.8,498.1,
260941_at,10.2,9.1,8.9,5.8,
260942_s_at,0.2,0.5,0.2,0.3,
260943_at,367,394.3,502.8,527.6,
260944_at,124.2,126.7,72.1,75.4,
260945_at,20.6,17.7,23,10.6,
260946_at,120.8,112,85.6,83.4,
260947_at,0.6,2.8,1.1,1.5,
260948_at,23.8,27.1,17.9,17.9,
260949_at,112.5,105.4,113.1,107,
260950_s_at,68.4,66.1,13.1,10.1,
260951_at,15.5,18.2,15.7,8.8,
260952_at,6.6,1.7,8.7,6.3,
260953_at,87.9,89.8,85.1,86.7,
260954_at,62.5,60.2,78.2,76.1,
260955_at,419.6,448.1,318.6,327.1,
260956_at,473.5,485.9,403.7,497.3,
260957_at,47.9,43.7,29.2,23.9,
260958_at,99.3,100.8,95.1,101.3,
260959_at,29.3,30.9,21.9,27.8,
260960_at,3,1.4,4,0.8,
260961_at,83.8,85.8,74.9,73.4,
260927_at,152.8,145.2,154.5,160.1,
260928_at,21.8,25.2,23.9,19.8,
260929_at,55.2,52.5,35.3,40.7,
260930_at,9,1.1,6.8,6.8,
260931_at,0.9,5.4,1.7,4.4,
260932_s_at,212.5,202.4,24.2,19.6,
260933_at,7.4,6.2,9.8,6.5,
260903_at,6.6,11.2,25.7,28.7,
260904_at,4.8,5.1,6.8,9.7,
260905_at,2.5,13,9.6,12,
260906_at,0.5,1.5,0.7,0.7,
260907_at,3.5,4.4,5.9,8.5,
260908_at,1.7,1.4,0.7,0.8,
